case_id,split,validation_status,query,expected_answer,query_profile,marketing_domain,analysis_task,business_objective,funnel_stage,metric_family,scope_type,temporal_granularity,difficulty,evidence_type,answer_mode,language_style,risk_types,campaign_ref
ambiguous.alias-09,holdout,needs_review,[리프] 구독 서비스 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[리프] 구독 서비스
ambiguous.alias-10,holdout,needs_review,[리프] 온라인 클래스 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[리프] 온라인 클래스
ambiguous.alias-11,tune,needs_review,[모먼트] 구독 서비스 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[모먼트] 구독 서비스
ambiguous.alias-12,tune,needs_review,[모먼트] 모바일 앱 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[모먼트] 모바일 앱
ambiguous.alias-13,tune,needs_review,[브리즈] 신제품 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[브리즈] 신제품
ambiguous.alias-14,tune,needs_review,[브리즈] 온라인 클래스 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[브리즈] 온라인 클래스
ambiguous.alias-15,tune,needs_review,[스튜디오온] 웰컴 키트 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[스튜디오온] 웰컴 키트
ambiguous.alias-16,tune,needs_review,[스튜디오온] 프리미엄 플랜 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[스튜디오온] 프리미엄 플랜
ambiguous.alias-17,validation,needs_review,[오로라] 모바일 앱 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[오로라] 모바일 앱
ambiguous.alias-18,tune,needs_review,[오로라] 신제품 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[오로라] 신제품
ambiguous.alias-19,holdout,needs_review,[플로우] 모바일 앱 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[플로우] 모바일 앱
ambiguous.alias-20,holdout,needs_review,[플로우] 신제품 캠페인 성과 알려줘,동일한 표현에 여러 캠페인이 일치하므로 캠페인 ID나 기간을 확인해야 합니다.,ambiguous,entity_governance,clarification,unknown,not_applicable,none,missing_or_ambiguous,unspecified,l5_ambiguous_or_adversarial,none_expected,clarification,colloquial_ko,entity_ambiguity,[플로우] 신제품
entity-semantic.c0051.pacing,tune,needs_review,C0051 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 2046819.29 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 소상공인 대상 목표 고객 도달과 브랜드 메시지 노출을 확대입니다.,entity_semantic,budget_delivery,goal_pacing,awareness,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0051
entity-semantic.c0052.pacing,tune,needs_review,C0052 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 1295021.84 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 장바구니 이탈자 대상 모바일 앱 설치와 설치 후 핵심 행동을 확대입니다.,entity_semantic,budget_delivery,goal_pacing,app_growth,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0052
entity-semantic.c0053.pacing,tune,needs_review,C0053 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 1865281.00 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 신규 고객 대상 유효 상담 신청을 확보하고 리드당 비용을 절감입니다.,entity_semantic,budget_delivery,goal_pacing,lead_generation,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0053
entity-semantic.c0054.pacing,tune,needs_review,C0054 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 514997.28 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 고관여 방문자 대상 기존 고객의 반복 구매와 고객 가치를 확대입니다.,entity_semantic,budget_delivery,goal_pacing,retention,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0054
entity-semantic.c0055.pacing,tune,needs_review,C0055 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 434935.59 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 소상공인 대상 신규 고객의 첫 구매를 확대하고 획득 비용을 안정화입니다.,entity_semantic,budget_delivery,goal_pacing,acquisition,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0055
entity-semantic.c0056.pacing,tune,needs_review,C0056 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 787385.04 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 장바구니 이탈자 대상 고관여 방문자의 구매 전환과 광고 수익률을 개선입니다.,entity_semantic,budget_delivery,goal_pacing,retargeting,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0056
entity-semantic.c0057.pacing,validation,needs_review,C0057 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 1478233.09 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 신규 고객 대상 목표 고객 도달과 브랜드 메시지 노출을 확대입니다.,entity_semantic,budget_delivery,goal_pacing,awareness,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0057
entity-semantic.c0058.pacing,validation,needs_review,C0058 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 1202377.54 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 고관여 방문자 대상 모바일 앱 설치와 설치 후 핵심 행동을 확대입니다.,entity_semantic,budget_delivery,goal_pacing,app_growth,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0058
entity-semantic.c0059.pacing,holdout,needs_review,C0059 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 2244711.92 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 소상공인 대상 유효 상담 신청을 확보하고 리드당 비용을 절감입니다.,entity_semantic,budget_delivery,goal_pacing,lead_generation,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0059
entity-semantic.c0060.pacing,holdout,needs_review,C0060 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 748306.03 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 장바구니 이탈자 대상 기존 고객의 반복 구매와 고객 가치를 확대입니다.,entity_semantic,budget_delivery,goal_pacing,retention,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0060
entity-semantic.c0061.pacing,tune,needs_review,C0061 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 737534.45 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 신규 고객 대상 신규 고객의 첫 구매를 확대하고 획득 비용을 안정화입니다.,entity_semantic,budget_delivery,goal_pacing,acquisition,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0061
entity-semantic.c0062.pacing,tune,needs_review,C0062 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 2063301.90 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 고관여 방문자 대상 고관여 방문자의 구매 전환과 광고 수익률을 개선입니다.,entity_semantic,budget_delivery,goal_pacing,retargeting,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0062
entity-semantic.c0063.pacing,tune,needs_review,C0063 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 1197217.76 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 소상공인 대상 목표 고객 도달과 브랜드 메시지 노출을 확대입니다.,entity_semantic,budget_delivery,goal_pacing,awareness,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0063
entity-semantic.c0064.pacing,tune,needs_review,C0064 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 286100.26 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 장바구니 이탈자 대상 모바일 앱 설치와 설치 후 핵심 행동을 확대입니다.,entity_semantic,budget_delivery,goal_pacing,app_growth,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0064
entity-semantic.c0065.pacing,tune,needs_review,C0065 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 1302395.81 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 신규 고객 대상 유효 상담 신청을 확보하고 리드당 비용을 절감입니다.,entity_semantic,budget_delivery,goal_pacing,lead_generation,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0065
entity-semantic.c0066.pacing,tune,needs_review,C0066 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 2094575.45 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 고관여 방문자 대상 기존 고객의 반복 구매와 고객 가치를 확대입니다.,entity_semantic,budget_delivery,goal_pacing,retention,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0066
entity-semantic.c0067.pacing,validation,needs_review,C0067 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 940436.75 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 소상공인 대상 신규 고객의 첫 구매를 확대하고 획득 비용을 안정화입니다.,entity_semantic,budget_delivery,goal_pacing,acquisition,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0067
entity-semantic.c0068.pacing,validation,needs_review,C0068 캠페인의 예산 페이싱 기준을 브리프에서 찾아줘,일 예산 1705499.76 KRW를 기준으로 주간 소진율 90~110%를 정상 범위로 관리합니다. 핵심 목표는 장바구니 이탈자 대상 고관여 방문자의 구매 전환과 광고 수익률을 개선입니다.,entity_semantic,budget_delivery,goal_pacing,retargeting,cross_funnel,spend_cost,campaign_period,week,l4_multi_hop_or_source,document_passage,grounded_explanation,professional_ko,none,C0068
